record_id,experiment,repeat,batch_size,qname,date,truth,served_model,choice,p_choice,p_max,deficit,mismatch,is_tie,n_argmax_options,top2_gap,gap_bucket,confidence,p_unknown,prob_sum,choice_correct,p_Monday,p_Tuesday,p_Wednesday,p_Thursday,p_Friday,p_Saturday,p_Sunday,p_Unknown
main:2073-12-26,main,0,1,q0,2073-12-26,Tuesday,jev-1.13.0,Monday,0.15,0.15,0.0,0,1,2,0.0,0 (exact tie),0.02,0.06,1.0,0,0.15,0.13,0.14,0.12,0.12,0.15,0.13,0.06
main:2073-12-27,main,0,1,q0,2073-12-27,Wednesday,jev-1.13.0,Saturday,0.13999999999999999,0.14,0.0,0,1,4,0.0,0 (exact tie),0.03,0.06,1.0,0,0.14,0.14,0.14,0.13,0.12,0.13999999999999999,0.13,0.06
main:2074-01-01,main,0,1,q0,2074-01-01,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.13,0.14,0.12,0.11,0.13,0.13,0.13,0.11
main:2074-02-15,main,0,1,q0,2074-02-15,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2074-03-01,main,0,1,q0,2074-03-01,Thursday,jev-1.13.0,Unknown,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.14,1.0,0,0.13,0.13,0.12,0.11,0.13,0.12,0.12,0.14
main:2074-07-19,main,0,1,q0,2074-07-19,Thursday,jev-1.13.0,Wednesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2074-08-26,main,0,1,q0,2074-08-26,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.13,0.13,0.13,0.11,0.14,0.14,0.12,0.1
main:2074-09-20,main,0,1,q0,2074-09-20,Thursday,jev-1.13.0,Friday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.12,0.13,0.14,0.12,0.13,0.13,0.12,0.11
main:2074-11-09,main,0,1,q0,2074-11-09,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2074-12-14,main,0,1,q0,2074-12-14,Friday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,1,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2074-12-20,main,0,1,q0,2074-12-20,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.12,0.13,0.12,0.14,0.14,0.13,0.09
main:2075-01-01,main,0,1,q0,2075-01-01,Tuesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.11,1.0,1,0.13,0.15000000000000002,0.11,0.11,0.13,0.13,0.13,0.11
main:2075-02-13,main,0,1,q0,2075-02-13,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2075-02-19,main,0,1,q0,2075-02-19,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2075-02-24,main,0,1,q0,2075-02-24,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.14,0.14,0.12,0.14,0.13,0.12,0.09
main:2075-03-07,main,0,1,q0,2075-03-07,Thursday,jev-1.13.0,Tuesday,0.13999999999999999,0.14,0.0,0,1,2,0.0,0 (exact tie),0.03,0.08,1.0,0,0.13,0.13999999999999999,0.14,0.12,0.13,0.13,0.13,0.08
main:2075-03-10,main,0,1,q0,2075-03-10,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.11,1.0,0,0.12,0.14,0.13,0.12,0.13,0.13,0.12,0.11
main:2075-03-30,main,0,1,q0,2075-03-30,Saturday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,1,0.12,0.15000000000000002,0.13,0.13,0.13,0.14,0.12,0.08
main:2075-04-06,main,0,1,q0,2075-04-06,Saturday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.1,1.0,0,0.13,0.14,0.13,0.12,0.13,0.13,0.12,0.1
main:2075-04-08,main,0,1,q0,2075-04-08,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,0,0.13,0.14,0.14,0.12,0.14,0.14,0.12,0.07
main:2075-04-19,main,0,1,q0,2075-04-19,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.12,0.13,0.13,0.13,0.14,0.14,0.13,0.08
main:2075-05-02,main,0,1,q0,2075-05-02,Thursday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2075-05-18,main,0,1,q0,2075-05-18,Saturday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.12,1.0,0,0.12,0.14,0.13,0.12,0.13,0.13,0.11,0.12
main:2075-05-21,main,0,1,q0,2075-05-21,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.14,0.12,0.13,0.14,0.12,0.09
main:2075-07-21,main,0,1,q0,2075-07-21,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.11,1.0,0,0.13,0.13,0.13,0.11,0.14,0.13,0.12,0.11
main:2075-07-22,main,0,1,q0,2075-07-22,Monday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.13,0.15000000000000002,0.12,0.09
main:2075-08-04,main,0,1,q0,2075-08-04,Sunday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.08
main:2075-10-07,main,0,1,q0,2075-10-07,Monday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.08
main:2075-11-03,main,0,1,q0,2075-11-03,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.12,0.14,0.14,0.12,0.13,0.14,0.13,0.08
main:2075-11-29,main,0,1,q0,2075-11-29,Friday,jev-1.13.0,Saturday,0.13999999999999999,0.13999999999999999,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.13,0.13,0.13999999999999999,0.12,0.09
main:2075-12-09,main,0,1,q0,2075-12-09,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,4,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.13,0.12,0.14,0.14,0.12,0.07
main:2076-01-06,main,0,1,q0,2076-01-06,Monday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.14,0.13,0.13,0.12,0.12,0.14,0.15000000000000002,0.07
main:2076-01-12,main,0,1,q0,2076-01-12,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.13,0.14,0.13,0.08
main:2076-01-23,main,0,1,q0,2076-01-23,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.14,0.13,0.12,0.13,0.14,0.12,0.08
main:2076-01-30,main,0,1,q0,2076-01-30,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.14,0.13,0.12,0.13,0.14,0.12,0.08
main:2076-03-25,main,0,1,q0,2076-03-25,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.13,0.14,0.13,0.08
main:2076-04-18,main,0,1,q0,2076-04-18,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,1,0.12,0.14,0.13,0.12,0.13,0.14,0.13,0.09
main:2076-05-10,main,0,1,q0,2076-05-10,Sunday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
main:2076-05-20,main,0,1,q0,2076-05-20,Wednesday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.13,0.15000000000000002,0.13,0.08
main:2076-05-29,main,0,1,q0,2076-05-29,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.12,0.11,0.14,0.14,0.13,0.09
main:2076-06-18,main,0,1,q0,2076-06-18,Thursday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.11,1.0,0,0.12,0.13,0.13,0.12,0.14,0.13,0.12,0.11
main:2076-10-09,main,0,1,q0,2076-10-09,Friday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.13,0.15000000000000002,0.13,0.08
main:2076-10-10,main,0,1,q0,2076-10-10,Saturday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.13,0.14,0.12,0.11,0.13,0.13,0.14,0.1
main:2076-11-23,main,0,1,q0,2076-11-23,Monday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.13,0.13,0.13,0.14,0.15000000000000002,0.12,0.08
main:2076-12-14,main,0,1,q0,2076-12-14,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2076-12-19,main,0,1,q0,2076-12-19,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,1,0.13,0.13,0.12,0.12,0.14,0.14,0.12,0.1
main:2077-01-01,main,0,1,q0,2077-01-01,Friday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.14,0.13,0.12,0.12,0.13,0.13,0.13,0.1
main:2077-01-10,main,0,1,q0,2077-01-10,Sunday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.14,0.13,0.12,0.13,0.14,0.13,0.07
main:2077-01-13,main,0,1,q0,2077-01-13,Wednesday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.14,0.13,0.12,0.13,0.14,0.12,0.08
main:2077-02-04,main,0,1,q0,2077-02-04,Thursday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.09
main:2077-02-06,main,0,1,q0,2077-02-06,Saturday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.07,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.14,0.14,0.12,0.07
main:2077-02-24,main,0,1,q0,2077-02-24,Wednesday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
main:2077-03-06,main,0,1,q0,2077-03-06,Saturday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2077-03-25,main,0,1,q0,2077-03-25,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.13,0.13,0.08
main:2077-04-10,main,0,1,q0,2077-04-10,Saturday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.14,0.12,0.13,0.14,0.12,0.08
main:2077-04-13,main,0,1,q0,2077-04-13,Tuesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.13,0.13,0.12,0.14,0.14,0.13,0.09
main:2077-06-17,main,0,1,q0,2077-06-17,Thursday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.11,1.0,0,0.12,0.13,0.12,0.11,0.14,0.15000000000000002,0.12,0.11
main:2077-07-04,main,0,1,q0,2077-07-04,Sunday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.01,0.1,1.0,0,0.12,0.13,0.13,0.12,0.14,0.14,0.12,0.1
main:2077-07-12,main,0,1,q0,2077-07-12,Monday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.12,0.14,0.14,0.12,0.08
main:2077-10-01,main,0,1,q0,2077-10-01,Friday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.13,1.0,1,0.12,0.13,0.12,0.11,0.14,0.13,0.12,0.13
main:2077-10-26,main,0,1,q0,2077-10-26,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.13,0.14,0.12,0.1
main:2077-11-07,main,0,1,q0,2077-11-07,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.14,0.13,0.12,0.14,0.14,0.12,0.09
main:2077-11-08,main,0,1,q0,2077-11-08,Monday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2077-11-28,main,0,1,q0,2077-11-28,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.13,0.14,0.13,0.08
main:2077-12-07,main,0,1,q0,2077-12-07,Tuesday,jev-1.13.0,Saturday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.12,0.15000000000000002,0.13,0.12,0.14,0.14,0.12,0.08
main:2078-01-30,main,0,1,q0,2078-01-30,Sunday,jev-1.13.0,Tuesday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.14,0.15000000000000002,0.12,0.13,0.13,0.12,0.08
main:2078-02-03,main,0,1,q0,2078-02-03,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.11,1.0,0,0.13,0.14,0.13,0.11,0.13,0.13,0.12,0.11
main:2078-02-18,main,0,1,q0,2078-02-18,Friday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.13,0.14,0.12,0.08
main:2078-03-27,main,0,1,q0,2078-03-27,Sunday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.12,1.0,0,0.12,0.13,0.13,0.11,0.13,0.13,0.13,0.12
main:2078-04-20,main,0,1,q0,2078-04-20,Wednesday,jev-1.13.0,Saturday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.11,1.0,0,0.12,0.13,0.13,0.12,0.13,0.13,0.13,0.11
main:2078-04-30,main,0,1,q0,2078-04-30,Saturday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,1,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
main:2078-06-28,main,0,1,q0,2078-06-28,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2078-07-15,main,0,1,q0,2078-07-15,Friday,jev-1.13.0,Monday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.14,0.12,0.13,0.13,0.12,0.1
main:2078-08-31,main,0,1,q0,2078-08-31,Wednesday,jev-1.13.0,Friday,0.14,0.14,0.0,0,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
main:2078-09-15,main,0,1,q0,2078-09-15,Thursday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.13,1.0,0,0.13,0.13,0.13,0.11,0.13,0.12,0.12,0.13
main:2078-09-28,main,0,1,q0,2078-09-28,Wednesday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.15000000000000002,0.13,0.12,0.09
main:2079-01-12,main,0,1,q0,2079-01-12,Thursday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.14,0.15000000000000002,0.13,0.12,0.13,0.13,0.12,0.08
main:2079-01-25,main,0,1,q0,2079-01-25,Wednesday,jev-1.13.0,Tuesday,0.13999999999999999,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13999999999999999,0.13,0.12,0.13,0.14,0.12,0.09
main:2079-04-18,main,0,1,q0,2079-04-18,Tuesday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.1,1.0,1,0.12,0.13,0.13,0.13,0.13,0.14,0.12,0.1
main:2079-06-29,main,0,1,q0,2079-06-29,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.12,0.13,0.13,0.12,0.14,0.14,0.13,0.09
main:2079-07-06,main,0,1,q0,2079-07-06,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2079-08-06,main,0,1,q0,2079-08-06,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.08
main:2079-08-19,main,0,1,q0,2079-08-19,Saturday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,1,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2079-08-23,main,0,1,q0,2079-08-23,Wednesday,jev-1.13.0,Tuesday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.12,1.0,0,0.12,0.13,0.14,0.11,0.13,0.13,0.12,0.12
main:2079-09-02,main,0,1,q0,2079-09-02,Saturday,jev-1.13.0,Monday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.12,1.0,0,0.13,0.14,0.12,0.11,0.13,0.12,0.13,0.12
main:2079-09-11,main,0,1,q0,2079-09-11,Monday,jev-1.13.0,Unknown,0.16,0.16,0.0,0,0,1,0.03,>0.01,0.04,0.16,1.0,0,0.12,0.12,0.12,0.11,0.13,0.12,0.12,0.16
main:2079-10-16,main,0,1,q0,2079-10-16,Monday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,4,0.0,0 (exact tie),0.01,0.12,1.0,0,0.12,0.13,0.13,0.12,0.13,0.13,0.12,0.12
main:2079-11-02,main,0,1,q0,2079-11-02,Thursday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.14,0.13,0.12,0.14,0.13,0.12,0.09
main:2079-11-24,main,0,1,q0,2079-11-24,Friday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.12,0.13,0.13,0.14,0.13,0.13,0.09
main:2079-12-03,main,0,1,q0,2079-12-03,Sunday,jev-1.13.0,Tuesday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,0,0.13,0.15000000000000002,0.13,0.12,0.14,0.13,0.12,0.08
main:2079-12-08,main,0,1,q0,2079-12-08,Friday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,1,0.13,0.13,0.13,0.12,0.14,0.14,0.13,0.08
main:2080-03-24,main,0,1,q0,2080-03-24,Sunday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2080-03-30,main,0,1,q0,2080-03-30,Saturday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.07,1.0,1,0.13,0.13,0.13,0.13,0.13,0.15000000000000002,0.13,0.07
main:2080-05-23,main,0,1,q0,2080-05-23,Thursday,jev-1.13.0,Friday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.14,0.12,0.09
main:2080-07-27,main,0,1,q0,2080-07-27,Saturday,jev-1.13.0,Saturday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.01,<=0.01,0.02,0.08,1.0,1,0.13,0.13,0.13,0.12,0.14,0.15000000000000002,0.12,0.08
main:2080-08-29,main,0,1,q0,2080-08-29,Thursday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.07,1.0,0,0.14,0.13,0.13,0.12,0.14,0.14,0.13,0.07
main:2080-09-15,main,0,1,q0,2080-09-15,Sunday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,6,0.0,0 (exact tie),0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.13,0.13,0.13,0.1
main:2080-10-24,main,0,1,q0,2080-10-24,Thursday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
main:2080-10-25,main,0,1,q0,2080-10-25,Friday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.09,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.13,0.09
main:2080-12-09,main,0,1,q0,2080-12-09,Monday,jev-1.13.0,Saturday,0.15,0.15,0.0,0,0,1,0.01,<=0.01,0.03,0.06,1.0,0,0.14,0.13999999999999999,0.13,0.12,0.14,0.15,0.12,0.06
main:2081-01-16,main,0,1,q0,2081-01-16,Thursday,jev-1.13.0,Monday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.14,0.13,0.13,0.12,0.13,0.14,0.13,0.08
main:2081-01-24,main,0,1,q0,2081-01-24,Friday,jev-1.13.0,Tuesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.14,0.13,0.13,0.13,0.14,0.12,0.08
main:2081-03-02,main,0,1,q0,2081-03-02,Sunday,jev-1.13.0,Tuesday,0.15,0.15,0.0,0,0,1,0.02,>0.01,0.03,0.1,1.0,0,0.13,0.15,0.13,0.11,0.13,0.13,0.12,0.1
main:2081-03-31,main,0,1,q0,2081-03-31,Monday,jev-1.13.0,Saturday,0.16,0.16,0.0,0,0,1,0.03,>0.01,0.02,0.08,1.0,0,0.12,0.13,0.13,0.12,0.13,0.16,0.13,0.08
main:2081-04-23,main,0,1,q0,2081-04-23,Wednesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,3,0.0,0 (exact tie),0.02,0.08,1.0,0,0.12,0.14,0.13,0.13,0.14,0.14,0.12,0.08
main:2081-05-30,main,0,1,q0,2081-05-30,Friday,jev-1.13.0,Friday,0.14,0.15000000000000002,0.01,1,0,1,0.01,<=0.01,0.02,0.09,1.0,1,0.12,0.13,0.13,0.12,0.14,0.15000000000000002,0.12,0.09
main:2081-07-01,main,0,1,q0,2081-07-01,Tuesday,jev-1.13.0,Friday,0.13,0.13,0.0,0,1,5,0.0,0 (exact tie),0.01,0.12,1.0,0,0.13,0.13,0.12,0.11,0.13,0.13,0.13,0.12
main:2081-07-24,main,0,1,q0,2081-07-24,Thursday,jev-1.13.0,Wednesday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.09,1.0,0,0.13,0.13,0.14,0.12,0.14,0.13,0.12,0.09
main:2081-09-19,main,0,1,q0,2081-09-19,Friday,jev-1.13.0,Saturday,0.13,0.14,0.01,1,0,1,0.01,<=0.01,0.01,0.1,1.0,0,0.13,0.13,0.13,0.12,0.14,0.13,0.12,0.1
main:2081-10-05,main,0,1,q0,2081-10-05,Sunday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.01,0.1,1.0,0,0.12,0.13,0.13,0.12,0.15000000000000002,0.13,0.12,0.1
main:2081-11-05,main,0,1,q0,2081-11-05,Wednesday,jev-1.13.0,Friday,0.15000000000000002,0.15000000000000002,0.0,0,0,1,0.02,>0.01,0.02,0.09,1.0,0,0.13,0.13,0.13,0.12,0.15000000000000002,0.13,0.12,0.09
main:2081-12-19,main,0,1,q0,2081-12-19,Friday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.08,1.0,0,0.13,0.13,0.13,0.13,0.14,0.14,0.12,0.08
main:2081-12-23,main,0,1,q0,2081-12-23,Tuesday,jev-1.13.0,Saturday,0.14,0.14,0.0,0,1,2,0.0,0 (exact tie),0.02,0.1,1.0,0,0.12,0.13,0.13,0.12,0.14,0.14,0.12,0.1
